,N2O,CO2,DO,NH_4,NO3,Qair_meas
2012-08-08 05:09:00,247.679,36504.1,2.578125,1.7418981,2.8761573,6724.0303
2012-08-08 05:10:00,248.092,36480.8,2.5462961,1.7476851,2.8761573,5310.2573
2012-08-08 05:11:00,248.637,36477.9,2.505787,1.7418981,2.4652777,4651.982
2012-08-08 05:12:00,249.171,36484.8,2.2193286,1.7447915,2.4652777,4288.9175
2012-08-08 05:13:00,249.617,36510.1,1.9068286,1.7476851,2.4652777,4190.6826
2012-08-08 05:14:00,249.714,36531.7,1.6811342,1.4467592,2.4652777,4069.6614
2012-08-08 05:15:00,249.643,36548.4,1.4033564,1.4409722,2.4652777,4077.2568
2012-08-08 05:16:00,249.458,36570.3,1.255787,1.4525462,2.1412036,4106.1196
2012-08-08 05:17:00,249.285,36590.2,1.1689814,1.4467592,2.1431327,4127.3867
2012-08-08 05:18:00,249.212,36599.6,1.1313657,1.495949,2.1450617,4162.326
2012-08-08 05:19:00,249.28,36620.1,1.0532407,1.5451388,2.1469908,4232.711
2012-08-08 05:20:00,249.648,36637.9,1.0850694,1.5422454,2.1412036,4292.9688
2012-08-08 05:21:00,250.268,36641.8,1.1140046,1.5393518,1.5451388,4284.3604
2012-08-08 05:22:00,251.178,36629.3,1.1574074,1.5451388,1.5567129,4306.6406
2012-08-08 05:23:00,252.104,36620.0,1.1921296,1.5393518,1.5451388,4417.0283
2012-08-08 05:24:00,253.14,36602.1,1.2471064,1.6608796,1.5509259,4484.375
2012-08-08 05:25:00,254.184,36571.8,1.2760416,1.6550926,1.5567129,4757.3057
2012-08-08 05:26:00,255.274,36552.4,1.3020833,1.6608796,2.1354165,6174.6235
2012-08-08 05:27:00,256.129,36539.5,1.4091434,1.6666666,2.1354165,7207.103
2012-08-08 05:28:00,256.964,36516.3,1.6637731,1.6724536,2.1354165,7747.902
2012-08-08 05:29:00,257.493,36490.6,2.115162,1.6782407,2.1354165,7886.1396
2012-08-08 05:30:00,258.125,36463.6,2.5202546,1.6753471,2.1354165,7877.5312
2012-08-08 05:31:00,258.71,36443.7,2.6504629,1.6724536,2.511574,7782.3345
2012-08-08 05:32:00,259.42,36425.8,2.8269675,1.6753471,2.511574,7371.672
2012-08-08 05:33:00,259.797,36395.5,2.8385415,1.6782407,2.511574,6983.2896
2012-08-08 05:34:00,260.011,36362.8,2.847222,1.5162036,2.511574,6648.582
2012-08-08 05:35:00,260.302,36345.6,2.7372684,1.5277777,2.511574,5694.0825
2012-08-08 05:36:00,260.396,36334.8,2.6331017,1.5162036,3.2754629,4692.491
2012-08-08 05:37:00,260.03,36325.2,2.4421296,1.4486883,3.2754629,4431.2065
2012-08-08 05:38:00,259.623,36324.6,2.132523,1.3811728,3.2754629,4398.2925
2012-08-08 05:39:00,259.164,36326.5,1.7824074,1.3136574,3.2754629,2556.6404
2012-08-08 05:40:00,258.775,36335.1,1.4756944,1.3252314,3.2754629,3242.766
2012-08-08 05:41:00,258.579,36351.4,1.0619212,1.3194444,2.7893517,3671.1514
2012-08-08 05:42:00,258.584,36358.5,0.7407407,1.3136573,2.7893517,4020.0374
2012-08-08 05:43:00,258.728,36365.1,0.6655092,1.3078703,2.7893517,4220.052
2012-08-08 05:44:00,259.092,36373.0,0.7523148,1.3020833,2.7893517,4325.8823
2012-08-08 05:45:00,259.648,36384.5,0.9085648,1.3020833,2.7893517,4443.8657
2012-08-08 05:46:00,260.305,36386.2,1.0590278,1.3020833,2.5694444,4568.938
2012-08-08 05:47:00,261.147,36381.0,1.1574074,1.3020833,2.5694444,5019.097
2012-08-08 05:48:00,262.053,36376.1,1.2210648,1.3020833,2.5694444,5709.78
2012-08-08 05:49:00,263.102,36361.1,1.4091434,1.6261574,2.5694444,5795.862
2012-08-08 05:50:00,264.228,36335.0,1.6608796,1.6203703,2.5694444,5765.48
2012-08-08 05:51:00,265.3,36304.0,1.8634259,1.6232638,2.2627313,4726.924
2012-08-08 05:52:00,266.178,36289.1,1.9820601,1.6261574,2.2627313,5371.021
2012-08-08 05:53:00,267.219,36273.9,1.9386574,1.5364583,2.2627313,6746.3105
2012-08-08 05:54:00,267.731,36254.3,1.8576388,1.4467592,2.2627313,7637.008
2012-08-08 05:55:00,268.123,36238.0,2.097801,1.4409722,2.2627313,8105.9023
2012-08-08 05:56:00,268.458,36217.6,2.421875,1.4366319,2.5578704,8116.03
2012-08-08 05:57:00,268.499,36198.4,2.5578704,1.4322916,2.5578704,7856.264
2012-08-08 05:58:00,268.385,36188.9,2.8703704,1.4279513,2.5578704,7564.0913
2012-08-08 05:59:00,268.502,36188.8,3.0005786,1.423611,2.5578704,7268.88
2012-08-08 06:00:00,268.296,36183.6,2.980324,1.4250578,2.5578704,6966.073
2012-08-08 06:01:00,268.057,36178.3,2.8674767,1.4265046,2.8009257,6773.148
2012-08-08 06:02:00,267.932,36174.6,2.835648,1.4279513,2.8385415,6376.157
2012-08-08 06:03:00,267.859,36167.7,2.6215277,1.4293981,2.8761573,5052.0107
2012-08-08 06:04:00,267.741,36163.6,2.534722,1.09375,2.913773,2677.6619
2012-08-08 06:05:00,267.471,36171.4,2.1701388,1.0821759,2.9513888,3357.2046
2012-08-08 06:06:00,267.209,36183.4,1.6927083,1.0879629,2.9513888,3771.4119
2012-08-08 06:07:00,266.92,36190.4,1.2210648,1.09375,2.9513888,4003.8337
2012-08-08 06:08:00,266.521,36196.6,1.009838,1.0590277,2.9513888,4170.428
2012-08-08 06:09:00,266.272,36209.8,0.9722222,1.0243055,2.9513888,4350.188
2012-08-08 06:10:00,266.292,36225.7,1.0532407,1.0214119,2.9513888,4443.8657
2012-08-08 06:11:00,266.273,36231.3,1.1140046,1.0185184,2.5578704,4510.7056
2012-08-08 06:12:00,266.49,36234.3,1.2210648,1.0214119,2.589699,4492.983
2012-08-08 06:13:00,266.62,36227.5,1.2789352,1.0243055,2.6215277,4546.6577
2012-08-08 06:14:00,267.132,36227.8,1.3310184,1.2210648,2.6533566,4586.1543
2012-08-08 06:15:00,268.088,36233.2,1.3512731,1.2268518,2.6851852,5903.718
2012-08-08 06:16:00,269.191,36235.9,1.4322916,1.2239583,2.6967592,6647.5693
2012-08-08 06:17:00,270.293,36222.5,1.6956018,1.2210648,2.7604165,6829.861
2012-08-08 06:18:00,271.119,36197.0,2.0081017,1.2326388,2.824074,6766.565
2012-08-08 06:19:00,271.664,36166.7,2.2135415,1.2442129,2.8877316,6109.8086
2012-08-08 06:20:00,272.016,36142.3,2.3726852,1.2384259,2.9513888,5722.9453
2012-08-08 06:21:00,272.422,36141.4,2.3350694,1.1964698,2.9513888,7091.652
2012-08-08 06:22:00,272.866,36156.1,2.300347,1.1545138,2.9513888,7605.107
2012-08-08 06:23:00,273.193,36158.1,2.4623842,1.1125579,2.9513888,7727.1406
2012-08-08 06:24:00,273.456,36152.7,2.673611,1.0706018,2.9513888,7630.425
2012-08-08 06:25:00,273.535,36127.3,2.8616898,1.0648148,3.1770833,7395.9775
2012-08-08 06:26:00,273.239,36107.0,2.913773,1.0677083,3.1770833,7176.215
2012-08-08 06:27:00,272.601,36086.6,2.9340277,1.0706018,3.1770833,6871.383
2012-08-08 06:28:00,271.9,36076.2,3.0063655,1.0648148,3.1770833,6620.2256
2012-08-08 06:29:00,271.562,36079.1,3.0092592,0.94907403,3.1770833,5494.068
2012-08-08 06:30:00,271.197,36085.3,2.690972,0.9548611,3.0439813,3295.428
2012-08-08 06:31:00,270.798,36094.2,2.2685184,0.9114583,3.0439813,3718.7498
2012-08-08 06:32:00,270.607,36123.1,1.7939814,0.8680556,3.0439813,3945.0952
2012-08-08 06:33:00,270.496,36151.3,1.3628472,0.8246528,3.0439813,4036.2412
2012-08-08 06:34:00,270.228,36176.0,1.1429398,0.78125,3.0439813,4169.922
2012-08-08 06:35:00,269.984,36193.8,1.0619212,0.77932096,2.7893517,4232.2046
2012-08-08 06:36:00,269.72,36210.4,1.1197916,0.77739197,2.7893517,4322.844
2012-08-08 06:37:00,269.489,36226.8,1.2037036,0.7754629,2.7893517,4434.2446
2012-08-08 06:38:00,269.324,36245.1,1.2413194,0.78125,2.7893517,4525.897
2012-08-08 06:39:00,269.307,36257.6,1.3078703,1.0185184,2.7893517,4549.1895
2012-08-08 06:40:00,269.794,36278.3,1.345486,1.0127314,2.667824,4849.4644
2012-08-08 06:41:00,270.512,36284.5,1.3946759,1.0185184,2.667824,6511.8633
2012-08-08 06:42:00,271.286,36276.1,1.5393518,1.0127314,2.667824,6916.449
2012-08-08 06:43:00,271.886,36258.4,1.8952546,0.9866898,2.667824,7164.5684
2012-08-08 06:44:00,272.47,36237.3,2.1614583,0.9606481,2.667824,7002.5312
2012-08-08 06:45:00,272.927,36217.1,2.4884257,0.9548611,2.4074073,5487.9917
2012-08-08 06:46:00,273.13,36209.2,2.5665507,0.94907403,2.4074073,6278.4287
2012-08-08 06:47:00,273.025,36200.1,2.589699,0.9519676,2.4074073,7266.8545
2012-08-08 06:48:00,273.075,36208.4,2.5289352,0.9548611,2.4074073,7571.18
2012-08-08 06:49:00,272.918,36202.2,2.4739583,0.8622685,2.4074073,7460.7925
2012-08-08 06:50:00,272.676,36184.3,2.7633102,0.859375,2.222222,7269.8926
2012-08-08 06:51:00,272.19,36177.1,2.925347,0.85648143,2.222222,7061.7764
2012-08-08 06:52:00,271.646,36179.4,2.9398148,0.8535879,2.222222,6818.2144
2012-08-08 06:53:00,270.732,36184.5,3.0005786,0.8506944,2.222222,6580.2227
2012-08-08 06:54:00,269.95,36211.3,2.986111,0.0,2.222222,5626.2295
2012-08-08 06:55:00,269.266,36238.3,2.847222,0.0,2.1643517,3307.0745
2012-08-08 06:56:00,268.787,36276.2,2.433449,0.0,2.1643517,3703.5588
2012-08-08 06:57:00,268.444,36324.7,1.9386574,0.0,2.1643517,3943.0698
2012-08-08 06:58:00,268.204,36355.1,1.5162036,0.0,2.1643517,4086.3713
2012-08-08 06:59:00,267.789,36375.0,1.3136574,0.0,2.1643517,4146.629
2012-08-08 07:00:00,267.456,36401.0,1.2413194,0.0,2.4421296,4241.8257
2012-08-08 07:01:00,267.192,36438.2,1.25,0.0,2.4421296,4330.4395
2012-08-08 07:02:00,266.589,36461.9,1.3310184,0.0,2.4421296,4398.799
2012-08-08 07:03:00,265.991,36494.0,1.4004629,0.0,2.4421296,4458.044
2012-08-08 07:04:00,265.857,36534.0,1.4207176,0.7175926,2.4421296,4520.3267
2012-08-08 07:05:00,265.754,36566.2,1.4438657,0.7118056,3.0439813,4556.279
2012-08-08 07:06:00,265.932,36579.6,1.5393518,0.7060185,3.0439813,4586.6606
2012-08-08 07:07:00,266.238,36582.3,1.5943286,0.7175926,3.0439813,5746.2383
2012-08-08 07:08:00,266.853,36586.8,1.6348379,0.7060185,3.0439813,7109.881
2012-08-08 07:09:00,267.301,36593.3,1.8229166,0.0,3.0439813,7403.573
2012-08-08 07:10:00,267.475,36591.6,2.204861,0.0,3.472222,7592.4478
2012-08-08 07:11:00,267.228,36584.1,2.5868056,0.0,3.472222,7102.2856
2012-08-08 07:12:00,266.558,36575.2,2.9427083,0.0,3.472222,5836.8774
2012-08-08 07:13:00,265.899,36574.9,2.9832175,0.0,3.472222,6111.834
2012-08-08 07:14:00,265.35,36598.6,2.9629629,0.6134259,3.472222,6913.9175
2012-08-08 07:15:00,264.894,36632.8,2.7633102,0.6192129,3.622685,7119.502
2012-08-08 07:16:00,264.219,36628.6,2.8067129,0.6076389,3.622685,7003.038
2012-08-08 07:17:00,263.388,36612.9,2.9195602,0.6134259,3.622685,6747.8296
2012-08-08 07:18:00,262.732,36614.8,2.9571757,0.30671296,3.622685,6028.2837
2012-08-08 07:19:00,261.836,36630.9,2.8790507,0.0,3.622685,3107.5664
2012-08-08 07:20:00,260.96,36665.0,2.7112267,0.0,3.5069444,3584.563
2012-08-08 07:21:00,260.112,36719.1,2.3148148,0.0,3.5069444,3859.5195
2012-08-08 07:22:00,259.571,36782.9,1.7332175,0.0,3.5069444,4009.4038
2012-08-08 07:23:00,259.193,36841.9,1.4814814,0.0,3.5069444,4115.7407
2012-08-08 07:24:00,258.734,36883.6,1.3715278,0.3009259,3.5069444,4224.6094
2012-08-08 07:25:00,258.242,36926.6,1.3859953,0.2989969,3.5590277,4283.3477
2012-08-08 07:26:00,257.503,36963.2,1.4438657,0.29706788,3.5590277,4272.714
2012-08-08 07:27:00,256.72,36984.4,1.4525462,0.29513887,3.5590277,4302.5894
2012-08-08 07:28:00,255.96,37019.7,1.4872684,0.14756943,3.5590277,4380.57
2012-08-08 07:29:00,255.19,37032.0,1.5451388,0.0,3.5590277,4344.6177
2012-08-08 07:30:00,254.859,37050.4,1.5509259,0.0,3.5879629,4443.8657
2012-08-08 07:31:00,254.711,37066.8,1.579861,0.0,3.5879629,4536.024
2012-08-08 07:32:00,254.538,37075.0,1.6203703,0.0,3.5879629,4538.0493
2012-08-08 07:33:00,254.59,37084.2,1.6261574,0.0,3.5879629,4610.9663
2012-08-08 07:34:00,254.552,37102.6,1.6984953,0.3298611,3.5879629,4537.0366
2012-08-08 07:35:00,254.597,37118.0,1.71875,0.3298611,3.5069444,4584.129
2012-08-08 07:36:00,254.341,37128.1,1.7563657,0.3298611,3.5069444,5801.432
2012-08-08 07:37:00,253.965,37141.5,1.7997684,0.3298611,3.5069444,6998.987
2012-08-08 07:38:00,253.452,37159.4,2.0109954,0.3298611,3.5069444,7370.659
2012-08-08 07:39:00,252.434,37157.4,2.3408563,0.0,3.5069444,7280.5264
2012-08-08 07:40:00,251.448,37142.9,2.7199073,0.0,3.2233796,7158.9985
2012-08-08 07:41:00,250.148,37115.4,2.8501155,0.0,3.2214506,5650.029
2012-08-08 07:42:00,249.076,37089.1,3.0295138,0.0,3.2195215,6076.895
2012-08-08 07:43:00,248.29,37085.9,3.0555553,0.0,3.2175925,6752.893
2012-08-08 07:44:00,247.564,37094.1,2.9513888,0.21412036,3.2233796,6769.603
2012-08-08 07:45:00,246.713,37083.8,3.0150461,0.21122685,3.0497684,5880.4253
2012-08-08 07:46:00,245.511,37077.9,2.980324,0.20833333,3.0497684,2915.1475
2012-08-08 07:47:00,244.272,37097.0,2.847222,0.13888888,3.0497684,3389.612
2012-08-08 07:48:00,243.212,37133.1,2.3842592,0.06944444,3.0497684,3669.126
2012-08-08 07:49:00,242.185,37182.6,1.9560184,0.0,3.0497684,3810.9084
2012-08-08 07:50:00,241.036,37227.7,1.574074,0.0,2.8761573,3928.3853
2012-08-08 07:51:00,240.051,37261.0,1.4670138,0.0,2.8761573,3973.4517
2012-08-08 07:52:00,239.137,37296.7,1.4322916,0.0,2.8761573,3988.6428
2012-08-08 07:53:00,238.003,37336.0,1.4583333,0.0,2.8761573,4015.4802
2012-08-08 07:54:00,237.143,37364.3,1.4872684,0.0,2.8761573,4034.2156
2012-08-08 07:55:00,235.938,37383.0,1.5162036,0.0,3.136574,4129.4126
2012-08-08 07:56:00,235.38,37401.4,1.5335648,0.0,3.136574,4142.072
2012-08-08 07:57:00,234.778,37422.5,1.574074,0.0,3.136574,4180.555
2012-08-08 07:58:00,234.243,37430.4,1.5972222,0.0,3.136574,4160.301
2012-08-08 07:59:00,233.553,37442.0,1.6319444,0.0,3.136574,4239.294
2012-08-08 08:00:00,233.205,37462.8,1.6637731,0.0,3.5416665,4233.2173
2012-08-08 08:01:00,232.624,37483.7,1.7100694,0.0,3.538773,4323.3506
2012-08-08 08:02:00,232.127,37499.3,1.7332175,0.0,3.5358796,4364.366
2012-08-08 08:03:00,231.366,37512.2,1.7563657,0.0,3.6612654,4397.786
2012-08-08 08:04:00,230.624,37525.2,1.796875,0.1099537,3.7866511,4396.7734
2012-08-08 08:05:00,229.657,37527.0,1.8518518,0.1099537,3.912037,4387.1523
2012-08-08 08:06:00,228.764,37531.1,1.8663194,0.1099537,3.912037,4341.073
2012-08-08 08:07:00,227.816,37538.6,1.8634259,0.1099537,3.912037,4329.427
2012-08-08 08:08:00,226.793,37548.6,1.7997684,0.1099537,3.912037,4368.417
2012-08-08 08:09:00,226.001,37547.7,1.814236,0.0636574,3.912037,4380.57
2012-08-08 08:10:00,224.906,37538.5,1.8113425,0.05787037,3.599537,4405.382
2012-08-08 08:11:00,223.845,37543.7,1.814236,0.0636574,3.599537,4373.987
2012-08-08 08:12:00,223.0,37563.2,1.8431712,0.060763888,3.599537,4397.28
2012-08-08 08:13:00,221.99,37582.7,1.8576388,0.05787037,3.599537,4413.4834
2012-08-08 08:14:00,221.012,37599.0,1.8489583,0.1736111,3.599537,4430.194
2012-08-08 08:15:00,219.998,37616.2,1.8576388,0.17650463,2.986111,4359.3022
2012-08-08 08:16:00,218.822,37633.5,1.9155092,0.17939815,2.986111,4418.041
2012-08-08 08:17:00,217.542,37634.5,1.886574,0.17650463,2.986111,4410.9517
2012-08-08 08:18:00,216.568,37641.3,1.9010416,0.1736111,2.986111,4391.71
2012-08-08 08:19:00,215.529,37652.3,1.8692129,0.0,2.986111,4366.3916
2012-08-08 08:20:00,214.534,37656.9,1.880787,0.0,3.0671296,4313.7295
2012-08-08 08:21:00,213.368,37651.0,1.9097222,0.0,3.0671296,4379.557
2012-08-08 08:22:00,212.146,37647.9,1.9155092,0.0,3.0671296,4432.7256
2012-08-08 08:23:00,211.062,37648.5,1.9241898,0.0,3.0671296,4372.974
2012-08-08 08:24:00,209.811,37653.8,1.9068286,0.028935185,3.0671296,4375.5063
2012-08-08 08:25:00,208.627,37666.2,1.9299768,0.023148147,3.6516201,4386.646
2012-08-08 08:26:00,207.479,37680.2,1.9126157,0.028935185,3.6458333,4373.987
2012-08-08 08:27:00,206.147,37695.9,1.9212962,0.0318287,3.6516201,4335.5034
2012-08-08 08:28:00,204.874,37698.3,1.9155092,0.03472222,3.8638115,4321.8315
2012-08-08 08:29:00,203.801,37700.1,1.9560184,0.0,4.076003,4220.052
2012-08-08 08:30:00,202.547,37707.3,1.958912,0.0,4.288194,4221.0645
2012-08-08 08:31:00,201.179,37727.8,1.9675925,0.0,4.2824073,4104.6006
2012-08-08 08:32:00,200.144,37725.1,1.9531249,0.0,4.288194,4103.0815
2012-08-08 08:33:00,198.778,37725.3,1.9241898,0.0,4.2901235,4069.1548
2012-08-08 08:34:00,197.66,37729.7,1.8576388,0.0,4.2920523,4107.6387
2012-08-08 08:35:00,196.517,37739.0,1.8417244,0.0,4.2939816,4063.585
2012-08-08 08:36:00,195.11,37749.0,1.8258101,0.0,4.2939816,4004.34
2012-08-08 08:37:00,193.829,37752.0,1.8229166,0.0,4.2939816,3924.3342
2012-08-08 08:38:00,192.68,37773.9,1.8113425,0.0,4.2939816,4002.821
2012-08-08 08:39:00,191.632,37801.0,1.8055555,0.0,4.2939816,3902.5605
2012-08-08 08:40:00,190.37,37837.3,1.8113425,0.0,4.1377316,3803.8193
2012-08-08 08:41:00,189.456,37881.2,1.796875,0.0,4.1377316,3772.4246
2012-08-08 08:42:00,188.148,37917.2,1.7910879,0.0,4.1377316,3808.8828
2012-08-08 08:43:00,187.282,37948.8,1.7621527,0.0,4.1377316,3737.9917
2012-08-08 08:44:00,185.89,37969.3,1.7100694,0.0,4.1377316,3604.8176
2012-08-08 08:45:00,184.587,37983.9,1.6695601,0.0,3.9641201,3601.273
2012-08-08 08:46:00,183.341,38000.2,1.646412,0.0,3.9641201,3592.6648
2012-08-08 08:47:00,182.118,38022.0,1.6189235,0.0,3.9641201,3521.267
2012-08-08 08:48:00,180.919,38040.4,1.5914351,0.0,3.9641201,3528.3562
2012-08-08 08:49:00,179.705,38054.2,1.5842013,0.0,3.9641201,3503.038
2012-08-08 08:50:00,178.366,38065.2,1.5769676,0.0,3.6747684,3487.3406
2012-08-08 08:51:00,176.977,38084.1,1.5625,0.0,3.6689813,3462.5288
2012-08-08 08:52:00,175.809,38102.4,1.5364583,0.0,3.670428,3440.2488
2012-08-08 08:53:00,174.423,38114.7,1.5219907,0.0,3.671875,3374.9275
2012-08-08 08:54:00,173.326,38130.1,1.5190972,0.0,3.6733217,3362.7747
2012-08-08 08:55:00,172.149,38133.3,1.490162,0.0,3.6747684,3351.1284
2012-08-08 08:56:00,170.855,38141.8,1.4525462,0.0,3.6747684,3318.2146
2012-08-08 08:57:00,169.734,38147.2,1.4438657,0.0,3.6747684,3278.718
2012-08-08 08:58:00,168.456,38147.9,1.423611,0.0,3.6747684,3196.6868
2012-08-08 08:59:00,167.047,38143.0,1.4033564,0.0,3.6747684,3162.7603
2012-08-08 09:00:00,165.908,38151.5,1.3888888,0.0,3.767361,3151.62
2012-08-08 09:01:00,164.582,38159.8,1.3368055,0.0,3.767361,3143.5183
2012-08-08 09:02:00,163.12,38162.1,1.3136574,0.0,3.767361,3126.302
2012-08-08 09:03:00,161.903,38167.4,1.2991898,0.0,3.767361,3134.4038
2012-08-08 09:04:00,160.628,38203.2,1.261574,0.0,3.767361,3076.678
2012-08-08 09:05:00,159.541,38228.4,1.2586805,0.0,4.045139,2993.1277
2012-08-08 09:06:00,158.273,38241.4,1.2326388,0.0,4.045139,3000.2168
2012-08-08 09:07:00,156.855,38269.3,1.2210648,0.0,4.045139,2988.5706
2012-08-08 09:08:00,155.777,38315.1,1.183449,0.0,4.045139,2953.631
2012-08-08 09:09:00,154.548,38366.1,1.1574074,0.0,4.045139,2954.1377
2012-08-08 09:10:00,153.427,38417.8,1.1487268,0.0,3.6805553,2932.3638
2012-08-08 09:11:00,152.126,38460.6,1.1400462,0.0,3.677662,2911.6028
2012-08-08 09:12:00,150.988,38494.5,1.1140046,0.0,3.6747684,2897.931
2012-08-08 09:13:00,149.878,38540.0,1.0966434,0.0,3.6805553,2899.4502
2012-08-08 09:14:00,148.953,38592.0,1.087963,0.0,3.443287,2904.0073
2012-08-08 09:15:00,147.856,38636.4,1.0734954,0.0,3.2060184,2885.7783
2012-08-08 09:16:00,146.711,38697.2,1.0619212,0.0,3.2060184,2835.1416
2012-08-08 09:17:00,145.596,38742.5,1.0561342,0.0,3.2060184,2825.0144
2012-08-08 09:18:00,144.423,38785.8,1.015625,0.0,3.2060184,2803.747
2012-08-08 09:19:00,143.382,38833.9,1.0127314,0.0,3.2060184,2750.5786
2012-08-08 09:20:00,142.149,38872.2,0.98379624,0.0,2.8587961,2760.1995
2012-08-08 09:21:00,141.117,38920.5,0.9953703,0.0,2.8587961,2745.515
2012-08-08 09:22:00,140.033,38979.5,0.98379624,0.0,2.8587961,2752.604
2012-08-08 09:23:00,139.031,39032.8,0.98090273,0.0,2.8587961,2697.4102
2012-08-08 09:24:00,137.86,39065.8,0.9693287,0.0,2.8587961,2698.4229
2012-08-08 09:25:00,136.812,39075.5,0.93749994,0.0,2.835648,2654.8755
2012-08-08 09:26:00,135.667,39078.4,0.9172453,0.0,2.835648,2660.952
2012-08-08 09:27:00,134.566,39082.4,0.9114583,0.0,2.835648,2666.522
2012-08-08 09:28:00,133.649,39104.7,0.88831013,0.0,2.835648,2651.8372
2012-08-08 09:29:00,132.591,39112.9,0.8796296,0.0,2.835648,2622.468
2012-08-08 09:30:00,131.318,39110.3,0.8825231,0.0,2.8587961,2611.8345
2012-08-08 09:31:00,130.236,39106.3,0.85648143,0.0,2.8587961,2604.7454
2012-08-08 09:32:00,129.045,39103.3,0.859375,0.0,2.8587961,2621.4553
2012-08-08 09:33:00,127.883,39105.1,0.8362268,0.0,2.8587961,2597.656
2012-08-08 09:34:00,126.864,39098.8,0.8072916,0.023148147,2.8587961,2587.5288
2012-08-08 09:35:00,125.706,39101.6,0.81018513,0.028935185,2.8414352,2575.376
2012-08-08 09:36:00,124.79,39102.5,0.8072916,0.023148147,2.8414352,2559.6787
2012-08-08 09:37:00,123.563,39099.2,0.7986111,0.028935185,2.8414352,2546.5132
2012-08-08 09:38:00,122.585,39102.9,0.7841435,0.03472222,2.8414352,2601.707
2012-08-08 09:39:00,121.514,39119.4,0.787037,0.040509257,2.8414352,2556.134
2012-08-08 09:40:00,120.468,39128.2,0.79571754,0.052083332,2.6851852,2567.7805
2012-08-08 09:41:00,119.513,39120.3,0.7725694,0.040509257,2.6851852,2564.7424
2012-08-08 09:42:00,118.557,39119.2,0.7494213,0.046296295,2.6851852,2553.6023
2012-08-08 09:43:00,117.469,39115.5,0.76388884,0.052083332,2.6851852,2543.9814
2012-08-08 09:44:00,116.318,39122.3,0.7523148,0.05787037,2.6851852,2522.714
2012-08-08 09:45:00,115.273,39121.8,0.7581018,0.0636574,2.6331017,2502.4595
2012-08-08 09:46:00,114.177,39116.8,0.7523148,0.06172839,2.6331017,2442.7083
2012-08-08 09:47:00,112.943,39132.0,0.7581018,0.05979938,2.6331017,2436.6318
2012-08-08 09:48:00,111.981,39152.4,0.7552083,0.05787037,2.6331017,2432.5808
2012-08-08 09:49:00,110.903,39180.7,0.7262731,0.0,2.6331017,2433.5938
2012-08-08 09:50:00,109.878,39199.3,0.6828703,0.0,2.193287,2425.4917
2012-08-08 09:51:00,108.925,39218.1,0.66840273,0.0,2.193287,2428.0237
2012-08-08 09:52:00,107.96,39243.4,0.6568287,0.0,2.193287,2405.7434
2012-08-08 09:53:00,106.998,39271.9,0.6423611,0.0,2.193287,2416.8835
2012-08-08 09:54:00,105.909,39293.9,0.6336805,0.0,2.193287,2406.25
2012-08-08 09:55:00,104.947,39317.2,0.6380208,0.0,2.3148148,2370.2979
2012-08-08 09:56:00,104.041,39333.1,0.6423611,0.0,2.3148148,2377.387
2012-08-08 09:57:00,103.035,39332.3,0.625,0.0,2.3148148,2384.476
2012-08-08 09:58:00,101.865,39332.9,0.62210643,0.0,2.3148148,2369.7915
2012-08-08 09:59:00,100.759,39341.4,0.6076389,0.0,2.3148148,2372.8298
2012-08-08 10:00:00,99.9197,39366.8,0.6047453,0.0,2.3206017,2360.1707
2012-08-08 10:01:00,98.9319,39395.2,0.6134259,0.0,2.3206017,2352.0688
2012-08-08 10:02:00,98.159,39408.9,0.6047453,0.0,2.3206017,2377.387
2012-08-08 10:03:00,97.2824,39411.9,0.5700231,0.0,2.3206017,2372.3235
2012-08-08 10:04:00,96.4432,39410.1,0.59027773,0.14467593,2.3206017,2307.0022
2012-08-08 10:05:00,95.4308,39406.1,0.5613426,0.14756945,2.829861,2315.104
2012-08-08 10:06:00,94.5147,39414.1,0.5381944,0.15046296,2.829861,2301.9385
2012-08-08 10:07:00,93.6047,39422.0,0.5266203,0.158179,2.829861,2309.0276
2012-08-08 10:08:00,92.712,39414.7,0.5034722,0.16589506,2.829861,2303.964
2012-08-08 10:09:00,91.7463,39406.1,0.5063657,0.1736111,2.829861,2313.0786
